Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Order Priority
ORD-11639,2022-08-13,2022-08-13,Standard Class,CUS-3291,Customer CUS-3291,Consumer,United States,City_19,California,Central,PROD-29616,Technology,Copiers,Copiers Product PROD-29616,1334.01,6,0.05,1203.86,Low
ORD-11640,2024-09-05,2024-09-05,Same Day,CUS-3050,Customer CUS-3050,Home Office,United States,City_20,Pennsylvania,West,PROD-39083,Furniture,Storage,Storage Product PROD-39083,241.55,5,0.00,187.55,Low
ORD-11641,2024-11-11,2024-11-11,Second Class,CUS-6332,Customer CUS-6332,Home Office,United States,City_77,California,West,PROD-54436,Technology,Tables,Tables Product PROD-54436,1812.74,5,0.05,1003.70,High
ORD-11642,2024-09-25,2024-09-25,Standard Class,CUS-2866,Customer CUS-2866,Consumer,United States,City_13,Pennsylvania,East,PROD-59260,Technology,Copiers,Copiers Product PROD-59260,190.70,3,0.00,106.63,High
ORD-11643,2022-12-10,2022-12-10,Second Class,CUS-8549,Customer CUS-8549,Corporate,United States,City_92,Illinois,East,PROD-69668,Technology,Paper,Paper Product PROD-69668,273.41,7,0.05,174.23,Low
ORD-11644,2024-04-11,2024-04-11,Second Class,CUS-9366,Customer CUS-9366,Home Office,United States,City_67,California,South,PROD-41899,Technology,Tables,Tables Product PROD-41899,419.90,7,0.10,236.40,Medium
ORD-11645,2024-06-12,2024-06-12,First Class,CUS-1656,Customer CUS-1656,Corporate,United States,City_51,Pennsylvania,West,PROD-33931,Office Supplies,Bookcases,Bookcases Product PROD-33931,262.60,3,0.00,233.59,High
ORD-11646,2024-09-07,2024-09-07,First Class,CUS-6133,Customer CUS-6133,Consumer,United States,City_21,California,West,PROD-18654,Technology,Storage,Storage Product PROD-18654,3101.16,9,0.00,2774.32,Medium
ORD-11647,2023-03-24,2023-03-24,First Class,CUS-1988,Customer CUS-1988,Consumer,United States,City_35,Illinois,East,PROD-48187,Technology,Binders,Binders Product PROD-48187,1882.90,5,0.15,1461.90,High
ORD-11648,2023-11-22,2023-11-22,Second Class,CUS-8757,Customer CUS-8757,Home Office,United States,City_22,Pennsylvania,Central,PROD-59306,Furniture,Storage,Storage Product PROD-59306,3679.46,10,0.05,2081.13,Medium
ORD-11649,2024-01-23,2024-01-23,Standard Class,CUS-2977,Customer CUS-2977,Corporate,United States,City_93,Pennsylvania,West,PROD-88338,Technology,Paper,Paper Product PROD-88338,187.23,4,0.00,108.15,Medium
ORD-11650,2023-12-18,2023-12-18,First Class,CUS-2490,Customer CUS-2490,Home Office,United States,City_54,California,West,PROD-39847,Technology,Storage,Storage Product PROD-39847,293.07,3,0.05,214.86,Medium
ORD-11651,2024-11-11,2024-11-11,Standard Class,CUS-3079,Customer CUS-3079,Home Office,United States,City_2,Pennsylvania,South,PROD-68577,Office Supplies,Accessories,Accessories Product PROD-68577,602.48,2,0.10,403.72,Medium
ORD-11652,2022-01-23,2022-01-23,Second Class,CUS-2337,Customer CUS-2337,Consumer,United States,City_41,Illinois,Central,PROD-22014,Office Supplies,Storage,Storage Product PROD-22014,354.79,1,0.00,287.68,Critical
ORD-11653,2023-06-26,2023-06-26,Second Class,CUS-6046,Customer CUS-6046,Home Office,United States,City_58,Pennsylvania,West,PROD-52301,Office Supplies,Binders,Binders Product PROD-52301,46.37,6,0.00,38.18,Medium
ORD-11654,2024-12-26,2024-12-26,First Class,CUS-1423,Customer CUS-1423,Home Office,United States,City_43,California,Central,PROD-75376,Office Supplies,Chairs,Chairs Product PROD-75376,330.14,3,0.00,231.02,High
ORD-11655,2024-03-04,2024-03-04,First Class,CUS-6240,Customer CUS-6240,Corporate,United States,City_37,California,Central,PROD-93016,Office Supplies,Laptops,Laptops Product PROD-93016,2745.95,7,0.00,2277.55,Medium
ORD-11656,2022-08-21,2022-08-21,Standard Class,CUS-5033,Customer CUS-5033,Consumer,United States,City_71,Pennsylvania,East,PROD-21315,Technology,Binders,Binders Product PROD-21315,113.04,1,0.10,96.28,Critical
ORD-11657,2023-05-08,2023-05-08,Standard Class,CUS-2555,Customer CUS-2555,Corporate,United States,City_23,Ohio,East,PROD-37754,Furniture,Chairs,Chairs Product PROD-37754,277.07,5,0.00,226.54,Medium
ORD-11658,2023-09-02,2023-09-02,Same Day,CUS-2536,Customer CUS-2536,Corporate,United States,City_65,Texas,Central,PROD-56274,Technology,Chairs,Chairs Product PROD-56274,2062.79,10,0.05,1553.51,High
ORD-11659,2024-11-21,2024-11-21,Same Day,CUS-1403,Customer CUS-1403,Consumer,United States,City_36,Florida,West,PROD-54465,Technology,Bookcases,Bookcases Product PROD-54465,412.12,1,0.00,282.90,High
ORD-11660,2024-09-11,2024-09-11,Second Class,CUS-9004,Customer CUS-9004,Consumer,United States,City_73,Georgia,Central,PROD-51026,Furniture,Phones,Phones Product PROD-51026,395.19,4,0.05,222.39,Low
ORD-11661,2024-03-15,2024-03-15,Second Class,CUS-1210,Customer CUS-1210,Corporate,United States,City_10,New York,West,PROD-77752,Furniture,Storage,Storage Product PROD-77752,381.01,6,0.00,310.41,Medium
ORD-11662,2022-10-04,2022-10-04,Second Class,CUS-6258,Customer CUS-6258,Corporate,United States,City_33,Virginia,Central,PROD-19187,Office Supplies,Paper,Paper Product PROD-19187,910.90,10,0.00,576.53,High
ORD-11663,2023-08-22,2023-08-22,Same Day,CUS-5688,Customer CUS-5688,Home Office,United States,City_87,New York,East,PROD-30722,Office Supplies,Copiers,Copiers Product PROD-30722,1320.85,5,0.00,1025.85,Critical
ORD-11664,2022-01-05,2022-01-05,First Class,CUS-3289,Customer CUS-3289,Consumer,United States,City_47,California,East,PROD-83335,Furniture,Paper,Paper Product PROD-83335,29.54,2,0.00,23.74,Critical
ORD-11665,2022-07-23,2022-07-23,First Class,CUS-1197,Customer CUS-1197,Home Office,United States,City_92,Florida,Central,PROD-50996,Technology,Copiers,Copiers Product PROD-50996,261.87,6,0.00,207.57,High
ORD-11666,2024-08-07,2024-08-07,Same Day,CUS-1284,Customer CUS-1284,Consumer,United States,City_63,Texas,West,PROD-31860,Office Supplies,Accessories,Accessories Product PROD-31860,749.09,4,0.00,593.67,Critical
ORD-11667,2022-08-24,2022-08-24,Standard Class,CUS-3564,Customer CUS-3564,Corporate,United States,City_43,Georgia,Central,PROD-93211,Furniture,Chairs,Chairs Product PROD-93211,266.56,7,0.00,207.95,Critical
ORD-11668,2024-11-14,2024-11-14,Standard Class,CUS-7537,Customer CUS-7537,Home Office,United States,City_40,California,East,PROD-47810,Office Supplies,Storage,Storage Product PROD-47810,699.07,5,0.10,662.94,Medium
ORD-11669,2022-08-24,2022-08-24,Second Class,CUS-7970,Customer CUS-7970,Corporate,United States,City_68,Florida,West,PROD-39293,Technology,Copiers,Copiers Product PROD-39293,3963.70,10,0.10,3558.64,Low
ORD-11670,2023-08-13,2023-08-13,First Class,CUS-8901,Customer CUS-8901,Corporate,United States,City_66,Illinois,Central,PROD-53966,Furniture,Phones,Phones Product PROD-53966,2368.60,6,0.15,1820.74,Low
ORD-11671,2024-12-25,2024-12-25,Second Class,CUS-2933,Customer CUS-2933,Consumer,United States,City_76,Texas,East,PROD-62593,Technology,Phones,Phones Product PROD-62593,670.98,2,0.00,575.80,Medium
ORD-11672,2023-02-01,2023-02-01,Same Day,CUS-5554,Customer CUS-5554,Consumer,United States,City_84,New York,East,PROD-78921,Furniture,Accessories,Accessories Product PROD-78921,1519.20,5,0.00,1193.03,Low
ORD-11673,2022-09-23,2022-09-23,Same Day,CUS-4551,Customer CUS-4551,Corporate,United States,City_83,Washington,West,PROD-43615,Technology,Bookcases,Bookcases Product PROD-43615,1682.21,8,0.00,1290.11,Low
ORD-11674,2022-08-02,2022-08-02,First Class,CUS-8286,Customer CUS-8286,Home Office,United States,City_85,Texas,West,PROD-96653,Office Supplies,Tables,Tables Product PROD-96653,888.51,3,0.00,775.69,Medium
ORD-11675,2024-05-06,2024-05-06,First Class,CUS-5988,Customer CUS-5988,Corporate,United States,City_29,Illinois,South,PROD-94202,Office Supplies,Laptops,Laptops Product PROD-94202,259.83,1,0.00,175.98,Low
ORD-11676,2022-03-01,2022-03-01,First Class,CUS-9829,Customer CUS-9829,Consumer,United States,City_22,Texas,Central,PROD-60762,Technology,Phones,Phones Product PROD-60762,728.56,3,0.00,562.41,Low
ORD-11677,2024-02-13,2024-02-13,Standard Class,CUS-4569,Customer CUS-4569,Consumer,United States,City_21,Florida,Central,PROD-47855,Office Supplies,Binders,Binders Product PROD-47855,2366.68,5,0.05,1972.67,High
ORD-11678,2024-11-26,2024-11-26,First Class,CUS-5293,Customer CUS-5293,Consumer,United States,City_63,Ohio,Central,PROD-88973,Technology,Bookcases,Bookcases Product PROD-88973,1534.13,7,0.00,1349.19,Medium
ORD-11679,2023-11-21,2023-11-21,Second Class,CUS-2224,Customer CUS-2224,Home Office,United States,City_10,Washington,South,PROD-84292,Technology,Chairs,Chairs Product PROD-84292,380.83,6,0.00,284.84,High
ORD-11680,2024-07-09,2024-07-09,Standard Class,CUS-2708,Customer CUS-2708,Home Office,United States,City_72,Georgia,West,PROD-87800,Office Supplies,Storage,Storage Product PROD-87800,1376.93,5,0.00,983.34,Critical
ORD-11681,2024-03-02,2024-03-02,Standard Class,CUS-8862,Customer CUS-8862,Corporate,United States,City_50,Florida,Central,PROD-91288,Office Supplies,Chairs,Chairs Product PROD-91288,1648.53,8,0.05,1195.08,Medium
ORD-11682,2024-06-06,2024-06-06,Same Day,CUS-1586,Customer CUS-1586,Corporate,United States,City_75,Florida,East,PROD-44832,Office Supplies,Storage,Storage Product PROD-44832,98.10,2,0.00,73.03,Low
ORD-11683,2024-02-17,2024-02-17,Same Day,CUS-5554,Customer CUS-5554,Consumer,United States,City_23,Texas,Central,PROD-95788,Office Supplies,Phones,Phones Product PROD-95788,709.34,9,0.00,573.11,Critical
ORD-11684,2023-02-21,2023-02-21,Standard Class,CUS-2221,Customer CUS-2221,Home Office,United States,City_10,Texas,South,PROD-20109,Office Supplies,Paper,Paper Product PROD-20109,4358.20,10,0.00,2895.47,High
ORD-11685,2024-06-26,2024-06-26,Standard Class,CUS-8898,Customer CUS-8898,Consumer,United States,City_17,Ohio,East,PROD-51676,Furniture,Laptops,Laptops Product PROD-51676,2063.73,9,0.10,1661.66,High
ORD-11686,2022-05-21,2022-05-21,Standard Class,CUS-8682,Customer CUS-8682,Consumer,United States,City_0,Georgia,South,PROD-54485,Technology,Bookcases,Bookcases Product PROD-54485,1531.64,5,0.00,1315.85,High
ORD-11687,2023-10-25,2023-10-25,Same Day,CUS-3970,Customer CUS-3970,Corporate,United States,City_8,California,East,PROD-98877,Office Supplies,Binders,Binders Product PROD-98877,64.21,1,0.00,44.16,Low
ORD-11688,2022-06-07,2022-06-07,Second Class,CUS-7639,Customer CUS-7639,Consumer,United States,City_7,Texas,South,PROD-69132,Office Supplies,Bookcases,Bookcases Product PROD-69132,783.81,2,0.00,533.08,High
ORD-11689,2024-12-23,2024-12-23,Standard Class,CUS-8181,Customer CUS-8181,Home Office,United States,City_75,Georgia,South,PROD-30865,Technology,Laptops,Laptops Product PROD-30865,1830.61,6,0.00,1555.48,Low
ORD-11690,2022-01-03,2022-01-03,Standard Class,CUS-7709,Customer CUS-7709,Consumer,United States,City_62,Georgia,East,PROD-20547,Technology,Paper,Paper Product PROD-20547,586.87,10,0.00,535.75,Low
ORD-11691,2023-08-25,2023-08-25,First Class,CUS-1967,Customer CUS-1967,Corporate,United States,City_64,Pennsylvania,East,PROD-10458,Furniture,Phones,Phones Product PROD-10458,248.90,1,0.00,178.73,Medium
ORD-11692,2024-09-04,2024-09-04,Same Day,CUS-3141,Customer CUS-3141,Home Office,United States,City_66,California,East,PROD-37215,Technology,Laptops,Laptops Product PROD-37215,2992.07,8,0.00,2826.62,Medium
ORD-11693,2022-05-27,2022-05-27,Second Class,CUS-9421,Customer CUS-9421,Consumer,United States,City_46,New York,Central,PROD-63216,Furniture,Accessories,Accessories Product PROD-63216,510.45,5,0.00,322.13,Low
ORD-11694,2023-02-20,2023-02-20,Standard Class,CUS-1094,Customer CUS-1094,Home Office,United States,City_33,Ohio,Central,PROD-43011,Office Supplies,Paper,Paper Product PROD-43011,387.05,6,0.10,263.46,High
ORD-11695,2024-07-01,2024-07-01,Second Class,CUS-6531,Customer CUS-6531,Consumer,United States,City_51,New York,West,PROD-87888,Technology,Chairs,Chairs Product PROD-87888,1048.28,5,0.00,664.32,High
ORD-11696,2022-01-26,2022-01-26,First Class,CUS-3522,Customer CUS-3522,Corporate,United States,City_51,Ohio,South,PROD-38285,Technology,Copiers,Copiers Product PROD-38285,342.59,1,0.00,301.27,Critical
ORD-11697,2024-01-14,2024-01-14,Second Class,CUS-4255,Customer CUS-4255,Corporate,United States,City_93,Georgia,South,PROD-19692,Technology,Copiers,Copiers Product PROD-19692,123.56,3,0.00,78.66,High
ORD-11698,2023-11-07,2023-11-07,First Class,CUS-5879,Customer CUS-5879,Corporate,United States,City_2,Washington,East,PROD-45918,Furniture,Laptops,Laptops Product PROD-45918,945.61,4,0.00,694.28,Critical
ORD-11699,2024-10-25,2024-10-25,First Class,CUS-9864,Customer CUS-9864,Home Office,United States,City_92,Texas,South,PROD-26846,Furniture,Tables,Tables Product PROD-26846,1341.34,8,0.10,771.03,Low
ORD-11700,2023-07-02,2023-07-02,First Class,CUS-5113,Customer CUS-5113,Corporate,United States,City_75,Georgia,South,PROD-42384,Technology,Binders,Binders Product PROD-42384,257.81,4,0.00,152.62,High
ORD-11701,2023-11-18,2023-11-18,Same Day,CUS-8290,Customer CUS-8290,Corporate,United States,City_36,Washington,South,PROD-25781,Furniture,Paper,Paper Product PROD-25781,331.55,6,0.10,246.29,Critical
ORD-11702,2022-11-15,2022-11-15,First Class,CUS-8860,Customer CUS-8860,Corporate,United States,City_46,Texas,Central,PROD-20172,Technology,Accessories,Accessories Product PROD-20172,735.89,8,0.15,599.98,Critical
ORD-11703,2024-01-10,2024-01-10,Same Day,CUS-5674,Customer CUS-5674,Home Office,United States,City_64,New York,South,PROD-55302,Furniture,Binders,Binders Product PROD-55302,1751.19,9,0.00,1656.88,Low
ORD-11704,2022-06-15,2022-06-15,Standard Class,CUS-6764,Customer CUS-6764,Corporate,United States,City_35,Illinois,South,PROD-34199,Technology,Paper,Paper Product PROD-34199,649.44,10,0.00,424.59,Critical
ORD-11705,2024-02-17,2024-02-17,Standard Class,CUS-1907,Customer CUS-1907,Consumer,United States,City_84,Virginia,Central,PROD-18803,Office Supplies,Binders,Binders Product PROD-18803,579.06,3,0.00,445.97,Medium
ORD-11706,2024-03-23,2024-03-23,Standard Class,CUS-1564,Customer CUS-1564,Corporate,United States,City_84,New York,West,PROD-11188,Technology,Chairs,Chairs Product PROD-11188,1791.71,8,0.00,1299.55,High
ORD-11707,2022-09-12,2022-09-12,Second Class,CUS-5418,Customer CUS-5418,Home Office,United States,City_8,Ohio,West,PROD-40246,Technology,Binders,Binders Product PROD-40246,679.50,3,0.00,511.63,Medium
ORD-11708,2023-11-09,2023-11-09,Second Class,CUS-3959,Customer CUS-3959,Consumer,United States,City_71,New York,West,PROD-75354,Furniture,Storage,Storage Product PROD-75354,834.20,9,0.00,750.71,High
ORD-11709,2024-10-18,2024-10-18,Standard Class,CUS-9679,Customer CUS-9679,Home Office,United States,City_92,California,West,PROD-54272,Office Supplies,Binders,Binders Product PROD-54272,545.85,2,0.00,475.89,Critical
ORD-11710,2023-10-16,2023-10-16,Second Class,CUS-3544,Customer CUS-3544,Home Office,United States,City_24,California,East,PROD-66511,Office Supplies,Bookcases,Bookcases Product PROD-66511,2469.62,6,0.00,1452.56,Critical
ORD-11711,2022-12-26,2022-12-26,Second Class,CUS-4566,Customer CUS-4566,Consumer,United States,City_2,Washington,Central,PROD-20753,Technology,Chairs,Chairs Product PROD-20753,406.71,6,0.00,383.98,Medium
ORD-11712,2023-11-18,2023-11-18,Same Day,CUS-3229,Customer CUS-3229,Corporate,United States,City_62,Ohio,West,PROD-89824,Office Supplies,Accessories,Accessories Product PROD-89824,801.32,2,0.00,610.57,Low
ORD-11713,2023-08-03,2023-08-03,Second Class,CUS-2842,Customer CUS-2842,Corporate,United States,City_79,Ohio,Central,PROD-86673,Office Supplies,Paper,Paper Product PROD-86673,631.57,2,0.00,510.77,High
ORD-11714,2024-02-07,2024-02-07,Second Class,CUS-2183,Customer CUS-2183,Corporate,United States,City_62,Texas,East,PROD-80759,Office Supplies,Accessories,Accessories Product PROD-80759,849.58,4,0.00,606.28,High
ORD-11715,2023-10-15,2023-10-15,Second Class,CUS-4318,Customer CUS-4318,Home Office,United States,City_20,Washington,Central,PROD-75103,Technology,Accessories,Accessories Product PROD-75103,780.42,5,0.00,740.83,High
ORD-11716,2023-05-09,2023-05-09,First Class,CUS-1870,Customer CUS-1870,Corporate,United States,City_73,Florida,East,PROD-13132,Office Supplies,Binders,Binders Product PROD-13132,1943.90,6,0.00,1681.85,Critical
ORD-11717,2023-10-05,2023-10-05,Second Class,CUS-9037,Customer CUS-9037,Corporate,United States,City_59,Illinois,Central,PROD-15271,Furniture,Copiers,Copiers Product PROD-15271,2452.73,7,0.05,1841.53,Medium
ORD-11718,2024-02-28,2024-02-28,Standard Class,CUS-1206,Customer CUS-1206,Consumer,United States,City_91,Washington,Central,PROD-26994,Furniture,Bookcases,Bookcases Product PROD-26994,501.17,9,0.10,281.90,Medium
ORD-11719,2024-06-03,2024-06-03,Standard Class,CUS-2186,Customer CUS-2186,Corporate,United States,City_53,Ohio,East,PROD-31402,Technology,Chairs,Chairs Product PROD-31402,209.16,1,0.00,137.70,High
ORD-11720,2023-05-14,2023-05-14,Standard Class,CUS-7073,Customer CUS-7073,Corporate,United States,City_76,Washington,Central,PROD-65320,Furniture,Phones,Phones Product PROD-65320,1946.40,4,0.00,1450.06,Low
ORD-11721,2022-12-19,2022-12-19,Standard Class,CUS-9029,Customer CUS-9029,Consumer,United States,City_71,Virginia,Central,PROD-27503,Technology,Accessories,Accessories Product PROD-27503,1844.06,7,0.05,1575.39,High
ORD-11722,2023-03-11,2023-03-11,First Class,CUS-1006,Customer CUS-1006,Corporate,United States,City_72,Illinois,West,PROD-82579,Office Supplies,Tables,Tables Product PROD-82579,420.43,1,0.00,236.67,Low
ORD-11723,2022-04-22,2022-04-22,Standard Class,CUS-9775,Customer CUS-9775,Consumer,United States,City_32,Pennsylvania,South,PROD-18589,Furniture,Chairs,Chairs Product PROD-18589,1653.25,6,0.10,1232.69,Medium
ORD-11724,2024-12-01,2024-12-01,Second Class,CUS-8578,Customer CUS-8578,Consumer,United States,City_1,Georgia,South,PROD-32247,Office Supplies,Storage,Storage Product PROD-32247,452.89,4,0.05,326.06,Medium
ORD-11725,2024-09-17,2024-09-17,Second Class,CUS-7267,Customer CUS-7267,Home Office,United States,City_90,Texas,West,PROD-74880,Office Supplies,Binders,Binders Product PROD-74880,2006.14,6,0.05,1675.44,Low
ORD-11726,2023-09-05,2023-09-05,First Class,CUS-4591,Customer CUS-4591,Corporate,United States,City_53,Ohio,Central,PROD-32632,Technology,Paper,Paper Product PROD-32632,4370.52,10,0.00,2923.48,Medium
ORD-11727,2022-02-08,2022-02-08,Second Class,CUS-9818,Customer CUS-9818,Consumer,United States,City_20,Washington,South,PROD-95562,Technology,Storage,Storage Product PROD-95562,2907.20,6,0.00,1600.50,High
ORD-11728,2023-05-04,2023-05-04,Same Day,CUS-4302,Customer CUS-4302,Corporate,United States,City_80,Illinois,West,PROD-34579,Furniture,Binders,Binders Product PROD-34579,1387.63,5,0.20,1223.19,Low
ORD-11729,2024-12-11,2024-12-11,Same Day,CUS-3957,Customer CUS-3957,Home Office,United States,City_72,Georgia,Central,PROD-85527,Office Supplies,Accessories,Accessories Product PROD-85527,478.32,4,0.00,383.47,Low
ORD-11730,2024-02-28,2024-02-28,Second Class,CUS-3349,Customer CUS-3349,Corporate,United States,City_15,Pennsylvania,West,PROD-20473,Furniture,Chairs,Chairs Product PROD-20473,214.77,1,0.10,162.07,Low
ORD-11731,2022-03-28,2022-03-28,Same Day,CUS-8291,Customer CUS-8291,Home Office,United States,City_7,California,East,PROD-47765,Office Supplies,Copiers,Copiers Product PROD-47765,895.01,2,0.00,545.01,Medium
ORD-11732,2023-10-15,2023-10-15,Standard Class,CUS-6594,Customer CUS-6594,Home Office,United States,City_56,Pennsylvania,West,PROD-48791,Technology,Tables,Tables Product PROD-48791,1367.23,7,0.00,1129.84,Low
ORD-11733,2022-08-09,2022-08-09,Same Day,CUS-7542,Customer CUS-7542,Consumer,United States,City_14,Georgia,East,PROD-53505,Technology,Chairs,Chairs Product PROD-53505,387.13,1,0.00,270.54,Critical
ORD-11734,2023-03-12,2023-03-12,Second Class,CUS-8614,Customer CUS-8614,Corporate,United States,City_0,Florida,South,PROD-55099,Technology,Laptops,Laptops Product PROD-55099,3571.07,9,0.00,2363.48,High
ORD-11735,2022-07-21,2022-07-21,First Class,CUS-2990,Customer CUS-2990,Consumer,United States,City_18,Illinois,South,PROD-27311,Office Supplies,Bookcases,Bookcases Product PROD-27311,3878.16,9,0.00,2324.70,Medium
ORD-11736,2024-08-10,2024-08-10,Second Class,CUS-8523,Customer CUS-8523,Corporate,United States,City_60,Pennsylvania,West,PROD-12149,Office Supplies,Storage,Storage Product PROD-12149,468.31,2,0.00,289.44,Low
ORD-11737,2024-03-10,2024-03-10,Same Day,CUS-5769,Customer CUS-5769,Home Office,United States,City_58,Illinois,Central,PROD-66438,Furniture,Phones,Phones Product PROD-66438,298.02,6,0.00,268.46,High
ORD-11738,2022-05-06,2022-05-06,First Class,CUS-2950,Customer CUS-2950,Home Office,United States,City_61,Illinois,East,PROD-33535,Furniture,Copiers,Copiers Product PROD-33535,697.95,2,0.05,465.00,High
ORD-11739,2022-02-08,2022-02-08,Same Day,CUS-9085,Customer CUS-9085,Consumer,United States,City_86,Florida,East,PROD-30755,Technology,Binders,Binders Product PROD-30755,1476.20,5,0.15,980.20,Medium
ORD-11740,2022-01-01,2022-01-01,Second Class,CUS-3575,Customer CUS-3575,Consumer,United States,City_69,Florida,South,PROD-47818,Office Supplies,Tables,Tables Product PROD-47818,2771.61,7,0.05,1840.41,High
ORD-11741,2024-05-15,2024-05-15,First Class,CUS-7794,Customer CUS-7794,Corporate,United States,City_29,California,East,PROD-31563,Furniture,Chairs,Chairs Product PROD-31563,1352.50,5,0.00,1261.23,Critical
ORD-11742,2024-01-15,2024-01-15,Same Day,CUS-9557,Customer CUS-9557,Home Office,United States,City_42,Pennsylvania,South,PROD-30045,Office Supplies,Chairs,Chairs Product PROD-30045,1214.51,10,0.15,681.64,Critical
ORD-11743,2024-06-03,2024-06-03,First Class,CUS-4086,Customer CUS-4086,Corporate,United States,City_2,Ohio,South,PROD-59195,Office Supplies,Binders,Binders Product PROD-59195,1538.70,4,0.00,1202.15,High
ORD-11744,2022-07-03,2022-07-03,Second Class,CUS-3843,Customer CUS-3843,Home Office,United States,City_67,Texas,East,PROD-65344,Technology,Paper,Paper Product PROD-65344,1112.29,4,0.20,699.19,Low
ORD-11745,2022-07-07,2022-07-07,Second Class,CUS-8064,Customer CUS-8064,Home Office,United States,City_18,California,Central,PROD-50682,Office Supplies,Laptops,Laptops Product PROD-50682,802.21,7,0.00,605.73,Medium
ORD-11746,2023-04-05,2023-04-05,Second Class,CUS-7903,Customer CUS-7903,Consumer,United States,City_15,New York,South,PROD-20130,Technology,Storage,Storage Product PROD-20130,2081.44,5,0.00,1522.85,Medium
ORD-11747,2022-03-14,2022-03-14,First Class,CUS-9301,Customer CUS-9301,Home Office,United States,City_90,Washington,East,PROD-26359,Technology,Tables,Tables Product PROD-26359,1446.43,8,0.05,1143.97,High
ORD-11748,2023-09-24,2023-09-24,Second Class,CUS-9592,Customer CUS-9592,Home Office,United States,City_46,Illinois,Central,PROD-73475,Office Supplies,Storage,Storage Product PROD-73475,125.81,8,0.00,113.85,High
ORD-11749,2023-10-19,2023-10-19,Same Day,CUS-8455,Customer CUS-8455,Consumer,United States,City_45,Pennsylvania,West,PROD-26831,Technology,Laptops,Laptops Product PROD-26831,2514.93,7,0.20,1650.91,Medium
ORD-11750,2024-02-24,2024-02-24,Same Day,CUS-5908,Customer CUS-5908,Consumer,United States,City_77,Texas,East,PROD-28759,Technology,Paper,Paper Product PROD-28759,2783.95,6,0.00,2108.92,Critical
ORD-11751,2022-07-08,2022-07-08,Same Day,CUS-4959,Customer CUS-4959,Consumer,United States,City_11,California,East,PROD-15708,Furniture,Chairs,Chairs Product PROD-15708,2588.56,10,0.00,1674.93,Medium
ORD-11752,2024-04-03,2024-04-03,Second Class,CUS-3657,Customer CUS-3657,Consumer,United States,City_29,Georgia,East,PROD-81659,Furniture,Storage,Storage Product PROD-81659,955.15,2,0.00,546.74,Critical
ORD-11753,2023-03-02,2023-03-02,Standard Class,CUS-2154,Customer CUS-2154,Consumer,United States,City_63,New York,Central,PROD-88908,Furniture,Storage,Storage Product PROD-88908,2370.65,7,0.00,1993.75,Low
ORD-11754,2023-12-12,2023-12-12,Standard Class,CUS-2888,Customer CUS-2888,Corporate,United States,City_3,Illinois,Central,PROD-31345,Furniture,Tables,Tables Product PROD-31345,2644.73,9,0.00,2133.42,Critical
ORD-11755,2024-10-13,2024-10-13,Second Class,CUS-3881,Customer CUS-3881,Consumer,United States,City_46,Virginia,South,PROD-58384,Office Supplies,Storage,Storage Product PROD-58384,3321.83,10,0.00,2016.82,Critical
ORD-11756,2023-10-23,2023-10-23,Second Class,CUS-1266,Customer CUS-1266,Consumer,United States,City_85,Virginia,South,PROD-50426,Furniture,Bookcases,Bookcases Product PROD-50426,354.73,2,0.00,335.19,Critical
ORD-11757,2023-02-08,2023-02-08,Same Day,CUS-8394,Customer CUS-8394,Consumer,United States,City_93,Ohio,South,PROD-37039,Office Supplies,Tables,Tables Product PROD-37039,2864.28,9,0.00,2475.48,Critical
ORD-11758,2023-02-24,2023-02-24,Same Day,CUS-3448,Customer CUS-3448,Home Office,United States,City_66,Florida,East,PROD-82194,Furniture,Phones,Phones Product PROD-82194,869.99,3,0.00,724.02,High
ORD-11759,2022-11-14,2022-11-14,First Class,CUS-8143,Customer CUS-8143,Home Office,United States,City_25,Pennsylvania,West,PROD-66400,Furniture,Copiers,Copiers Product PROD-66400,272.79,1,0.00,185.47,High
ORD-11760,2023-03-05,2023-03-05,Second Class,CUS-9787,Customer CUS-9787,Consumer,United States,City_38,Texas,South,PROD-72265,Office Supplies,Chairs,Chairs Product PROD-72265,3095.84,9,0.15,2533.14,Medium
ORD-11761,2024-05-22,2024-05-22,Same Day,CUS-4415,Customer CUS-4415,Home Office,United States,City_8,Florida,West,PROD-30703,Office Supplies,Paper,Paper Product PROD-30703,3156.31,7,0.00,2379.46,Medium
ORD-11762,2022-10-19,2022-10-19,First Class,CUS-4168,Customer CUS-4168,Consumer,United States,City_8,California,East,PROD-99888,Office Supplies,Tables,Tables Product PROD-99888,977.13,8,0.00,571.36,Critical
ORD-11763,2023-12-03,2023-12-03,Second Class,CUS-3762,Customer CUS-3762,Home Office,United States,City_18,Virginia,Central,PROD-31715,Furniture,Storage,Storage Product PROD-31715,406.72,3,0.00,313.21,Critical
ORD-11764,2024-10-01,2024-10-01,Same Day,CUS-1063,Customer CUS-1063,Home Office,United States,City_30,Ohio,East,PROD-61519,Office Supplies,Accessories,Accessories Product PROD-61519,1088.43,3,0.00,716.74,Low
ORD-11765,2023-01-06,2023-01-06,First Class,CUS-4977,Customer CUS-4977,Consumer,United States,City_67,Ohio,West,PROD-35969,Technology,Laptops,Laptops Product PROD-35969,66.94,3,0.00,47.03,Critical
